64900,0.000151378
65000,0.000149342
65100,0.000147331
65200,0.000145344
65300,0.000143382
65400,0.000141444
65500,0.00013953
65600,0.000137639
65700,0.000135772
65800,0.000133928
65900,0.000132107
66000,0.000130308
66100,0.000128532
66200,0.000126778
66300,0.000125046
66400,0.000123335
66500,0.000121645
66600,0.000119977
66700,0.00011833
66800,0.000116703
66900,0.000115096
67000,0.00011351
67100,0.000111944
67200,0.000110397
67300,0.00010887
67400,0.000107362
67500,0.000105873
67600,0.000104403
67700,0.000102952
67800,0.000101519
67900,0.000100104
68000,9.87069e-05
68100,9.73279e-05
68200,9.59663e-05
68300,9.46222e-05
68400,9.32952e-05
68500,9.19852e-05
68600,9.0692e-05
68700,8.94154e-05
68800,8.81551e-05
68900,8.69111e-05
69000,8.5683e-05
69100,8.44708e-05
69200,8.32742e-05
69300,8.2093e-05
69400,8.09272e-05
69500,7.97764e-05
69600,7.86406e-05
69700,7.75195e-05
69800,7.6413e-05
69900,7.53209e-05
70000,7.4243e-05
70100,7.31792e-05
70200,7.21293e-05
70300,7.10931e-05
70400,7.00705e-05
70500,6.90613e-05
70600,6.80654e-05
70700,6.70825e-05
70800,6.61126e-05
70900,6.51555e-05
71000,6.4211e-05
71100,6.32556e-05
71200,6.23136e-05
71300,6.13847e-05
71400,6.04688e-05
71500,5.95657e-05
71600,5.86753e-05
71700,5.77974e-05
71800,5.69318e-05
71900,5.60784e-05
72000,5.5237e-05
72100,5.44074e-05
72200,5.35895e-05
72300,5.27832e-05
72400,5.19883e-05
72500,5.12046e-05
72600,5.0432e-05
72700,4.96703e-05
72800,4.89195e-05
72900,4.81793e-05
73000,4.74496e-05
73100,4.67302e-05
73200,4.60212e-05
73300,4.53222e-05
73400,4.46331e-05
73500,4.3954e-05
73600,4.32845e-05
73700,4.26246e-05
73800,4.19741e-05
73900,4.13329e-05
74000,4.0701e-05
74100,4.00781e-05
74200,3.94642e-05
74300,3.8859e-05
74400,3.82626e-05
74500,3.76748e-05
74600,3.70955e-05
74700,3.65245e-05
74800,3.59618e-05
74900,3.54072e-05
75000,3.48607e-05
75100,3.43221e-05
75200,3.37912e-05
75300,3.32681e-05
75400,3.27526e-05
75500,3.22446e-05
75600,3.1744e-05
75700,3.12507e-05
75800,3.07645e-05
75900,3.02855e-05
76000,2.98135e-05
76100,2.93484e-05
76200,2.88901e-05
76300,2.84385e-05
76400,2.79935e-05
76500,2.75551e-05
76600,2.71231e-05
76700,2.66975e-05
76800,2.62781e-05
76900,2.5865e-05
77000,2.54579e-05
77100,2.50568e-05
77200,2.46617e-05
77300,2.42724e-05
77400,2.38889e-05
77500,2.35111e-05
77600,2.31389e-05
77700,2.27722e-05
77800,2.2411e-05
77900,2.20551e-05
78000,2.17046e-05
78100,2.13593e-05
78200,2.10191e-05
78300,2.06841e-05
78400,2.0354e-05
78500,2.00289e-05
78600,1.97087e-05
78700,1.93932e-05
78800,1.90826e-05
78900,1.87765e-05
79000,1.84751e-05
79100,1.81783e-05
79200,1.78859e-05
79300,1.75979e-05
79400,1.73143e-05
79500,1.70349e-05
79600,1.67598e-05
79700,1.64889e-05
79800,1.62221e-05
79900,1.59593e-05
80000,1.57005e-05
80100,1.54457e-05
80200,1.51948e-05
80300,1.49476e-05
80400,1.47043e-05
80500,1.44647e-05
80600,1.42287e-05
80700,1.39964e-05
80800,1.37676e-05
80900,1.35423e-05
81000,1.33205e-05
81100,1.31021e-05
81200,1.2887e-05
81300,1.26753e-05
81400,1.24668e-05
81500,1.22616e-05
81600,1.20595e-05
81700,1.18606e-05
81800,1.16647e-05
81900,1.14719e-05
82000,1.1282e-05
82100,1.10952e-05
82200,1.09112e-05
82300,1.07301e-05
82400,1.05518e-05
82500,1.03762e-05
82600,1.02035e-05
82700,1.00334e-05
82800,9.86599e-06
82900,9.7012e-06
83000,9.53899e-06
83100,9.37933e-06
83200,9.22218e-06
83300,9.06751e-06
83400,8.91526e-06
83500,8.76542e-06
83600,8.61794e-06
83700,8.47279e-06
83800,8.32994e-06
83900,8.18935e-06
84000,8.05098e-06
84100,7.91481e-06
84200,7.7808e-06
84300,7.64892e-06
84400,7.51914e-06
84500,7.39143e-06
84600,7.26576e-06
84700,7.14209e-06
84800,7.02039e-06
84900,6.89712e-06
85000,6.77222e-06
85100,6.64959e-06
85200,6.52917e-06
85300,6.41094e-06
85400,6.29485e-06
85500,6.18086e-06
85600,6.06893e-06
85700,5.95904e-06
85800,5.85113e-06
85900,5.74517e-06
86000,5.64114e-06
